instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2825985,11039,DCMNVL,DCM NOUVELLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
207617,811,DCMSHRIRAM,DCM SHRIRAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
209153,817,DCW,DCW,0.0,,0.0,0.05,1,EQ,NSE,NSE
3798529,14838,DECCANCE,DECCAN CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
211713,827,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,0.0,,0.0,0.05,1,EQ,NSE,NSE
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4670465,18244,DEEPIND,DEEP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3851265,15044,DELTACORP,DELTA CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
310785,1214,DELTAMAGNT,DELTA MANUFACTURING,0.0,,0.0,0.05,1,EQ,NSE,NSE
4536833,17722,DEN,DEN NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1095425,4279,DENORA,DE NORA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5246465,20494,DEVIT-SM,,0.0,,0.0,0.05,1500,EQ,NSE,NSE
4933377,19271,DFMFOODS,DFM FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2651649,10358,DGCONTENT-BE,DIGICONTENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
219393,857,DHAMPURSUG,DHAMPUR SUGAR MILLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2907905,11359,DHANBANK,DHANLAXMI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
6248705,24409,DHANUKA,DHANUKA AGRITECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
215553,842,DHFL,DEWAN HOUSING FIN CORP LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4678657,18276,DHFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4681217,18286,DHFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4681729,18288,DHFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4682241,18290,DHFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4684289,18298,DHFL-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4684801,18300,DHFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4685313,18302,DHFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4685825,18304,DHFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4687361,18310,DHFL-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4687873,18312,DHFL-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4688385,18314,DHFL-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4733185,18489,DHFL-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4733697,18491,DHFL-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4734209,18493,DHFL-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4734721,18495,DHFL-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
855809,3343,DHFL-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
856833,3347,DHFL-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
858369,3353,DHFL-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
859905,3359,DHFL-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
861441,3365,DHFL-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
861953,3367,DHFL-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
862465,3369,DHFL-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
862977,3371,DHFL-NX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
864513,3377,DHFL-NY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
866049,3383,DHFL-NZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
868609,3393,DHFL-Y1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
872961,3410,DHFL-Y2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5691649,22233,DHUNINV,DHUNSERI INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5591041,21840,DIAMONDYD,PRATAAP SNACKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1221633,4772,DIAPOWER-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
179969,703,DICIND,DIC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4271873,16687,DIGISPICE-BE,DIGISPICE TECHNOLOGIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3408641,13315,DIGJAMLTD-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3721473,14537,DISHTV,DISH TV INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2800641,10940,DIVISLAB,DIVI'S LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5552641,21690,DIXON,DIXON TECHNO (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3771393,14732,DLF,DLF,0.0,,0.0,0.05,1,EQ,NSE,NSE
4569857,17851,DLINKINDIA,D-LINK INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5097729,19913,DMART,AVENUE SUPERMARTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
165121,645,DNAMEDIA-BE,DILIGENT MEDIA CORP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3103745,12124,DOLAT,DOLAT INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5263361,20560,DOLLAR,DOLLAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
59137,231,DPABHUSHAN-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3947265,15419,DPSCLTD,DPSC,0.0,,0.0,0.05,1,EQ,NSE,NSE
4326913,16902,DPWIRES-BE,D P WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6211329,24263,DQE-BE,DQ ENTERTAINMENT INT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2885377,11271,DREDGECORP,DREDGING CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4804865,18769,DRL-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
225537,881,DRREDDY,DR. REDDY'S LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1711617,6686,DRSDILIP-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
843265,3294,DSML-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
6576641,25690,DSSL,DYNACONS SYS & SOLN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1594113,6227,DTIL,DHUNSERI TEA & IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
7411713,28952,DUCON,DUCON INFRATECHNOLOGIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3894785,15214,DVL,DHUNSERI VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2986753,11667,DWARKESH,DWARIKESH SUGAR IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
1158401,4525,DYNAMATECH,DYNAMATIC TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5456385,21314,DYNPRO,DYNEMIC PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
765441,2990,E2E-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2500865,9769,EASTSILK-BE,EASTERN SILK INDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1009921,3945,EASUNREYRL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2976001,11625,EBANK,EDELWEISS ETF-NIFTY BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
4152833,16222,EBBETF0423,EDELAMC - EBBETF0423,0.0,,0.0,0.01,1,EQ,NSE,NSE
4160769,16253,EBBETF0430,EDELAMC - EBBETF0430,0.0,,0.0,0.01,1,EQ,NSE,NSE
6244097,24391,EBIXFOREX,EBIXCASH WRLD MONEY IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3885825,15179,ECLERX,ECLERX SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1092609,4268,ECLFINANCE-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1093633,4272,ECLFINANCE-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1094657,4276,ECLFINANCE-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1095681,4280,ECLFINANCE-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1096705,4284,ECLFINANCE-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1097729,4288,ECLFINANCE-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1098753,4292,ECLFINANCE-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1099777,4296,ECLFINANCE-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2036737,7956,ECLFINANCE-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2038017,7961,ECLFINANCE-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2039809,7968,ECLFINANCE-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2040321,7970,ECLFINANCE-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2040833,7972,ECLFINANCE-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2041601,7975,ECLFINANCE-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2044417,7986,ECLFINANCE-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3870465,15119,EDELWEISS,EDELWEISS FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
5567233,21747,EDUCOMP-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4572161,17860,EHFLNCD-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4572673,17862,EHFLNCD-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4573185,17864,EHFLNCD-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4573697,17866,EHFLNCD-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4574209,17868,EHFLNCD-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
232961,910,EICHERMOT,EICHER MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
234497,916,EIDPARRY,EID PARRY INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5183745,20249,EIFFL-SM,,0.0,,0.0,0.05,800,EQ,NSE,NSE
3942145,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
235265,919,EIHOTEL,EIH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1034241,4040,EIMCOELECO,EIMCO ELECON (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4637697,18116,ELECTCAST-W1,,0.0,,0.0,0.05,33340,EQ,NSE,NSE
1144065,4469,ELECTHERM,ELECTROTHERM (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6381569,24928,ELGIRUBCO-BE,ELGI RUBBER CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4934913,19277,EMAMIREAL,EMAMI REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2402049,9383,EMBASSY-RR,,0.0,,0.0,0.01,200,EQ,NSE,NSE
3830273,14962,EMCO-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
2624769,10253,EMKAYTOOLS-SM,,0.0,,0.0,0.05,600,EQ,NSE,NSE
4644353,18142,EMMBI,EMMBI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4818433,18822,ENDURANCE,ENDURANCE TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3852545,15049,ENERGYDEV,ENERGY DEVE. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
1256193,4907,ENGINERSIN,ENGINEERS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4396545,17174,EQ30,EDEL ETF NIFTY 100 QUAL30,0.0,,0.0,0.01,1,EQ,NSE,NSE
4314113,16852,EQUITAS,EQUITAS HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
566529,2213,ERFLNCDI-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
567553,2217,ERFLNCDI-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
568065,2219,ERFLNCDI-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
574977,2246,ERFLNCDI-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
576513,2252,ERFLNCDI-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
577025,2254,ERFLNCDI-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5415425,21154,ERIS,ERIS LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5140481,20080,EROSMEDIA,EROS INTL MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
244481,955,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
245249,958,ESCORTS,ESCORTS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
6562305,25634,ESSARSHPNG,ESSAR SHIPPING,0.0,,0.0,0.05,1,EQ,NSE,NSE
251137,981,ESSELPACK,ESSEL PROPACK,0.0,,0.0,0.05,1,EQ,NSE,NSE
6211841,24265,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3409153,13317,EUROCERA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4471297,17466,EUROMULTI-BE,EURO MULTIVISION,0.0,,0.0,0.05,1,EQ,NSE,NSE
2274817,8886,EUROTEXIND-BE,EUROTEX IND & EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND. .,0.0,,0.0,0.05,1,EQ,NSE,NSE
254209,993,EVERESTIND,EVEREST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4448257,17376,EXCEL,EXCEL REALTY N INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
173057,676,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
258049,1008,FACT,FACT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2259201,8825,FAIRCHEM,FAIRCHEM SPECIALITY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1586689,6198,FCL,FINEOTEX CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
7689729,30038,FCONSUMER,FUTURE CONSUMER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3072513,12002,FCSSOFT-BE,FCS SOFTWARE SOLN..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1253889,4898,FDC,FDC,0.0,,0.0,0.05,1,EQ,NSE,NSE
261889,1023,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2692097,10516,FEL,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4352513,17002,FELDVR,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
146689,573,FELIX-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6280193,24532,FILATEX,FILATEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
265729,1038,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
958465,3744,FINEORG,FINE ORGANIC IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
266497,1041,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6532097,25516,FLEXITUFF-BE,FLEXITUFF VENTURES INT L,0.0,,0.0,0.05,1,EQ,NSE,NSE
7872513,30752,FLFL,FUT LIFESTYLE FASH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
5380353,21017,FMNL,FUTURE MKT NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5239809,20468,FOCUS-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2962689,11573,FORCEMOT,FORCE MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3735553,14592,FORTIS,FORTIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
274689,1073,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3113473,12162,FOURTHDIM-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
4704769,18378,FRETAIL,FUTURE RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
190465,744,FSC,FUTURE SUPP CHAIN SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3661825,14304,FSL,FIRSTSOURCE SOLU..,0.0,,0.0,0.05,1,EQ,NSE,NSE
277761,1085,GABRIEL,GABRIEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1207553,4717,GAIL,GAIL (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
5196801,20300,GAL-BE,GYSCOAL ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3414273,13337,GALLANTT,GALLANTT METAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
5155841,20140,GALLISPAT,GALLANTT ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3940609,15393,GAMMNINFRA-BE,GAMMON INFRA PROJ.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1777665,6944,GANECOS,GANESHA ECOSPHERE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3671809,14343,GANESHHOUC-BE,GANESH HOUSING CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1012481,3955,GANGAFORGE-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
5478145,21399,GANGESSECU,GANGES SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1892097,7391,GARDENSILK-BE,GARDEN SILK MILLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
281601,1100,GARFIBRES,GARWARE TECH FIBRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3504129,13688,GATI,GATI,0.0,,0.0,0.05,1,EQ,NSE,NSE
946945,3699,GAYAHWS-BE,GAYATRI HIGHWAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6406913,25027,GAYAPROJ-BE,GAYATRI PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2589697,10116,GBGLOBAL-BE,GB GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3004161,11735,GDL,GATEWAY DISTRIPARKS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4588033,17922,GEEKAYWIRE,GEEKAY WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2791681,10905,GENESYS,GENESYS INTL CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1689601,6600,GENUSPAPER,GENUS P&B,0.0,,0.0,0.05,1,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0.0,,0.0,0.05,1,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2012673,7862,GEPIL,GE POWER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4296449,16783,GET&D,GE T&D INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
329985,1289,GFLLIMITED,GFL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2836225,11079,GFSTEELS-BE,GRAND FOUNDRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
288513,1127,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4816641,18815,GICL-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
70913,277,GICRE,GENERAL INS CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4567809,17843,GILLANDERS-BE,GILLANDERS ARBUTHNOT,0.0,,0.0,0.05,1,EQ,NSE,NSE
403457,1576,GILLETTE,GILLETTE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2379265,9294,GINNIFILA-BE,GINNIFILAMENTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
293121,1145,GIPCL,GUJ IND POW CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2543361,9935,GIRRESORTS-IT,,0.0,,0.0,0.05,5000,EQ,NSE,NSE
4352001,17000,GISOLUTION-BE,GI ENGINEERING SOLNS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4443393,17357,GKWLIMITED,GKW,0.0,,0.0,0.05,1,EQ,NSE,NSE
295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5052929,19738,GLOBAL-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3516161,13735,GLOBALVECT,GLOBAL VEC HELICORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5404673,21112,GLOBE-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3731457,14576,GLOBOFFS-BE,GLOBAL OFFSHORE SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE
299009,1168,GMBREW,G M BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
401921,1570,GMMPFAUDLR,GMM PFAUDLER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3463169,13528,GMRINFRA,GMR INFRASTRUCTURE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4754177,18571,GNA,GNA AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3759873,14687,GOACARBON,GOA CARBON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1014529,3963,GOCLCORP,GOCL CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
757505,2959,GODHA-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
36865,144,GODREJAGRO,GODREJ AGROVET,0.0,,0.0,0.05,1,EQ,NSE,NSE
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2796801,10925,GODREJIND,GODREJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1282561,5010,GOENKA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4276481,16705,GOKUL,GOKUL REFOILS & SOLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3693569,14428,GOLDBEES,NIPP IND ETF GOLD BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
321281,1255,GOLDENTOBC,GOLDEN TOBACCO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3720961,14535,GOLDSHARE,UTI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
257,1,GOLDSTAR-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
2527745,9874,GOLDTECH,GOLDSTONE TECHNOLOGIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1568001,6125,GOODLUCK,GOODLUCK INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5051137,19731,GPPL,GUJARAT PIPAVAV PORT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4527361,17685,GPTINFRA,GPT INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
151553,592,GRAPHITE,GRAPHITE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
315393,1232,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5256705,20534,GRAVITA,GRAVITA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
316161,1235,GREAVESCOT,GREAVES COTTON.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3541761,13835,GREENPANEL-BE,GREENPANEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1020673,3987,GREENPLY,GREENPLY INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
